CustomerID,Recency,Frequency,Monetary,Average_Order_Value,R_Score,F_Score,M_Score,RFM_Score,Segment
15311.0,93,65,46020.75,708.01,5,5,5,555,Champions
15312.0,102,3,794.8000000000001,264.93,5,4,4,544,Champions
15313.0,109,1,52.0,52.0,5,2,1,521,Potential Loyalists
15314.0,198,1,327.97,327.97,2,2,2,222,Lost Customers
15315.0,115,1,233.54,233.54,4,2,2,422,Potential Loyalists
15316.0,326,1,165.0,165.0,1,2,1,121,Lost Customers
15319.0,283,1,204.5,204.5,1,2,1,121,Lost Customers
15321.0,291,1,1159.47,1159.47,1,2,4,124,Lost Customers
15325.0,103,1,161.74,161.74,5,2,1,521,Potential Loyalists
15326.0,333,1,311.71,311.71,1,2,2,122,Lost Customers
15329.0,133,2,754.0,377.0,4,3,3,433,Potential Loyalists
15332.0,365,4,1661.06,415.26,1,4,5,145,At Risk
15333.0,207,1,1028.56,1028.56,2,2,4,224,Lost Customers
15334.0,156,3,350.82,116.94,3,4,2,342,Need Attention
15339.0,317,1,257.9,257.9,1,2,2,122,Lost Customers
15342.0,129,1,406.09000000000003,406.09,4,2,3,423,Potential Loyalists
15346.0,332,1,252.42000000000002,252.42,1,2,2,122,Lost Customers
15347.0,365,1,201.60000000000002,201.6,1,2,1,121,Lost Customers
15349.0,157,2,463.91,231.96,3,3,3,333,Need Attention
15350.0,372,1,115.65,115.65,1,2,1,121,Lost Customers
15351.0,369,1,274.67,274.67,1,2,2,122,Lost Customers
15353.0,254,2,770.12,385.06,2,3,3,233,Lost Customers
15356.0,104,8,2231.17,278.9,5,5,5,555,Champions
15358.0,120,15,5639.81,375.99,4,5,5,455,Champions
15361.0,361,1,418.92,418.92,1,2,3,123,Lost Customers
15363.0,372,1,326.0,326.0,1,2,2,122,Lost Customers
15364.0,95,2,913.19,456.6,5,3,4,534,Potential Loyalists
15365.0,95,2,961.28,480.64,5,3,4,534,Potential Loyalists
15366.0,357,1,105.54,105.54,1,2,1,121,Lost Customers
15367.0,245,2,1416.18,708.09,2,3,4,234,Lost Customers
15370.0,140,4,1513.46,378.36,4,4,4,444,Champions
15372.0,136,1,2007.4,2007.4,4,2,5,425,Potential Loyalists
15373.0,115,9,1686.9,187.43,4,5,5,455,Champions
15374.0,128,1,168.0,168.0,4,2,1,421,Potential Loyalists
15376.0,116,2,977.22,488.61,4,3,4,434,Potential Loyalists
15379.0,168,7,3703.29,529.04,3,5,5,355,Need Attention
15380.0,140,2,582.56,291.28,4,3,3,433,Potential Loyalists
15381.0,213,2,596.85,298.42,2,3,3,233,Lost Customers
15382.0,184,4,2127.12,531.78,3,4,5,345,Need Attention
15384.0,169,2,642.41,321.2,3,3,3,333,Need Attention
15386.0,185,1,394.14,394.14,3,2,2,322,Need Attention
15388.0,269,1,140.54,140.54,1,2,1,121,Lost Customers
15389.0,171,1,500.0,500.0,3,2,3,323,Need Attention
15392.0,359,1,338.98,338.98,1,2,2,122,Lost Customers
15393.0,280,1,124.10000000000001,124.1,1,2,1,121,Lost Customers
15394.0,203,2,1436.44,718.22,2,3,4,234,Lost Customers
15395.0,325,1,107.45,107.45,1,2,1,121,Lost Customers
15396.0,112,1,288.18,288.18,4,2,2,422,Potential Loyalists
15397.0,289,1,94.0,94.0,1,2,1,121,Lost Customers
15400.0,91,5,716.2,143.24,5,5,3,553,Loyal Customers
15402.0,148,2,626.77,313.38,3,3,3,333,Need Attention
15405.0,188,1,349.1,349.1,3,2,2,322,Need Attention
15406.0,300,1,252.29,252.29,1,2,2,122,Lost Customers
15407.0,183,3,740.73,246.91,3,4,3,343,Need Attention
15408.0,263,1,267.18,267.18,1,2,2,122,Lost Customers
15410.0,98,7,3089.4100000000003,441.34,5,5,5,555,Champions
15411.0,123,2,382.21000000000004,191.1,4,3,2,432,Potential Loyalists
15412.0,170,1,190.53,190.53,3,2,1,321,Need Attention
15414.0,241,1,36.2,36.2,2,2,1,221,Lost Customers
15415.0,312,1,559.61,559.61,1,2,3,123,Lost Customers
15416.0,154,3,3144.33,1048.11,3,4,5,345,Need Attention
15421.0,214,3,739.36,246.45,2,4,3,243,At Risk
15422.0,322,2,97.7,48.85,1,3,1,131,Lost Customers
15424.0,253,2,383.34,191.67,2,3,2,232,Lost Customers
15426.0,256,2,634.13,317.06,2,3,3,233,Lost Customers
15433.0,213,2,533.3,266.65,2,3,3,233,Lost Customers
15434.0,106,3,587.28,195.76,5,4,3,543,Loyal Customers
15436.0,233,1,484.1,484.1,2,2,3,223,Lost Customers
15437.0,261,1,200.16,200.16,2,2,1,221,Lost Customers
15438.0,130,1,156.57999999999998,156.58,4,2,1,421,Potential Loyalists
15440.0,135,2,237.66,118.83,4,3,2,432,Potential Loyalists
15442.0,248,1,594.0,594.0,2,2,3,223,Lost Customers
15443.0,108,2,684.8,342.4,5,3,3,533,Potential Loyalists
15445.0,263,1,113.5,113.5,1,2,1,121,Lost Customers
15447.0,330,1,155.17000000000002,155.17,1,2,1,121,Lost Customers
15448.0,312,1,494.64,494.64,1,2,3,123,Lost Customers
15449.0,184,2,647.7,323.85,3,3,3,333,Need Attention
15452.0,263,1,237.0,237.0,1,2,2,122,Lost Customers
15453.0,91,4,701.2,175.3,5,4,3,543,Loyal Customers
15454.0,361,1,179.1,179.1,1,2,1,121,Lost Customers
15456.0,282,3,434.59,144.86,1,4,3,143,At Risk
15457.0,261,1,237.07,237.07,2,2,2,222,Lost Customers
15460.0,353,1,214.26,214.26,1,2,1,121,Lost Customers
15462.0,93,3,234.6,78.2,5,4,2,542,Loyal Customers
15464.0,337,1,1044.65,1044.65,1,2,4,124,Lost Customers
15465.0,138,15,5992.129999999999,399.48,4,5,5,455,Champions
15467.0,144,2,402.56,201.28,3,3,2,332,Need Attention
15469.0,119,1,304.3,304.3,4,2,2,422,Potential Loyalists
15472.0,112,1,371.56,371.56,4,2,2,422,Potential Loyalists
15480.0,115,1,905.5,905.5,4,2,4,424,Potential Loyalists
15482.0,165,4,1928.3,482.08,3,4,5,345,Need Attention
15483.0,160,4,225.26,56.32,3,4,2,342,Need Attention
15485.0,335,2,1268.13,634.07,1,3,4,134,Lost Customers
15488.0,92,1,91.32000000000001,91.32,5,2,1,521,Potential Loyalists
15489.0,210,1,348.26,348.26,2,2,2,222,Lost Customers
15491.0,94,6,3100.09,516.68,5,5,5,555,Champions
15493.0,149,3,1286.95,428.98,3,4,4,344,Need Attention
15494.0,120,1,1119.88,1119.88,4,2,4,424,Potential Loyalists
15497.0,319,1,970.6,970.6,1,2,4,124,Lost Customers
15498.0,120,19,9126.37,480.34,4,5,5,455,Champions
15502.0,123,5,5955.53,1191.11,4,5,5,455,Champions
15503.0,362,1,141.04,141.04,1,2,1,121,Lost Customers
15505.0,113,3,2091.14,697.05,4,4,5,445,Champions
15506.0,138,1,208.77,208.77,4,2,1,421,Potential Loyalists
15507.0,171,1,475.86,475.86,3,2,3,323,Need Attention
15508.0,188,6,1000.27,166.71,3,5,4,354,Need Attention
15510.0,330,1,250.0,250.0,1,2,2,122,Lost Customers
15512.0,155,2,121.0,60.5,3,3,1,331,Need Attention
15513.0,94,17,11352.14,667.77,5,5,5,555,Champions
15514.0,225,6,2501.94,416.99,2,5,5,255,At Risk
15517.0,232,1,267.03,267.03,2,2,2,222,Lost Customers
15518.0,123,7,1603.86,229.12,4,5,4,454,Champions
15521.0,94,7,2326.78,332.4,5,5,5,555,Champions
15525.0,372,1,274.93,274.93,1,2,2,122,Lost Customers
15527.0,144,5,1330.79,266.16,3,5,4,354,Need Attention
15528.0,253,1,229.33,229.33,2,2,2,222,Lost Customers
15529.0,142,8,2387.23,298.4,4,5,5,455,Champions
15530.0,149,3,1163.69,387.9,3,4,4,344,Need Attention
15532.0,130,3,1214.49,404.83,4,4,4,444,Champions
15535.0,172,4,502.9,125.72,3,4,3,343,Need Attention
15537.0,162,1,110.92,110.92,3,2,1,321,Need Attention
15541.0,113,1,85.13000000000001,85.13,4,2,1,421,Potential Loyalists
15543.0,287,1,127.86,127.86,1,2,1,121,Lost Customers
15544.0,119,7,2772.37,396.05,4,5,5,455,Champions
15545.0,370,1,135.32999999999998,135.33,1,2,1,121,Lost Customers
15547.0,109,8,2745.16,343.14,5,5,5,555,Champions
15549.0,157,2,1619.88,809.94,3,3,4,334,Need Attention
15550.0,105,3,433.28,144.43,5,4,3,543,Loyal Customers
15552.0,216,1,90.12,90.12,2,2,1,221,Lost Customers
15554.0,277,1,217.2,217.2,1,2,2,122,Lost Customers
15555.0,103,10,2809.63,280.96,5,5,5,555,Champions
15561.0,149,3,449.66999999999996,149.89,3,4,3,343,Need Attention
15562.0,351,1,134.55,134.55,1,2,1,121,Lost Customers
15563.0,200,2,735.62,367.81,2,3,3,233,Lost Customers
15569.0,103,5,1375.71,275.14,5,5,4,554,Champions
15570.0,141,9,2809.98,312.22,4,5,5,455,Champions
15572.0,109,4,1552.79,388.2,5,4,4,544,Champions
15574.0,177,4,675.64,168.91,3,4,3,343,Need Attention
15577.0,150,3,258.88,86.29,3,4,2,342,Need Attention
15578.0,161,1,127.1,127.1,3,2,1,321,Need Attention
15579.0,313,1,195.35,195.35,1,2,1,121,Lost Customers
15581.0,120,13,3675.77,282.75,4,5,5,455,Champions
15582.0,99,2,541.51,270.76,5,3,3,533,Potential Loyalists
15584.0,161,1,150.4,150.4,3,2,1,321,Need Attention
15585.0,176,1,455.3,455.3,3,2,3,323,Need Attention
15587.0,142,2,456.84,228.42,4,3,3,433,Potential Loyalists
15589.0,255,3,478.53,159.51,2,4,3,243,At Risk
15594.0,93,2,788.22,394.11,5,3,4,534,Potential Loyalists
15596.0,100,5,1406.59,281.32,5,5,4,554,Champions
15599.0,203,1,448.83,448.83,2,2,3,223,Lost Customers
15601.0,122,11,5585.46,507.77,4,5,5,455,Champions
15602.0,200,5,542.95,108.59,2,5,3,253,At Risk
15605.0,251,3,690.1800000000001,230.06,2,4,3,243,At Risk
15606.0,118,8,2439.38,304.92,4,5,5,455,Champions
15607.0,336,1,104.76,104.76,1,2,1,121,Lost Customers
15608.0,120,1,285.68,285.68,4,2,2,422,Potential Loyalists
15609.0,183,1,298.48,298.48,3,2,2,322,Need Attention
15611.0,103,8,947.14,118.39,5,5,4,554,Champions
15615.0,105,19,7367.85,387.78,5,5,5,555,Champions
15618.0,91,3,419.041,139.68,5,4,3,543,Loyal Customers
15620.0,220,2,875.01,437.5,2,3,4,234,Lost Customers
15622.0,196,5,2602.0,520.4,2,5,5,255,At Risk
15623.0,140,1,301.03000000000003,301.03,4,2,2,422,Potential Loyalists
15624.0,116,4,588.13,147.03,4,4,3,443,Loyal Customers
15625.0,103,4,1534.26,383.56,5,4,4,544,Champions
15626.0,329,1,281.88,281.88,1,2,2,122,Lost Customers
15628.0,97,5,1625.4,325.08,5,5,4,554,Champions
15630.0,204,1,396.86,396.86,2,2,2,222,Lost Customers
15632.0,121,6,2351.84,391.97,4,5,5,455,Champions
15636.0,281,1,306.7,306.7,1,2,2,122,Lost Customers
15639.0,133,1,425.32,425.32,4,2,3,423,Potential Loyalists
15640.0,121,11,8836.74,803.34,4,5,5,455,Champions
15641.0,104,4,1887.2,471.8,5,4,5,545,Champions
15643.0,191,3,664.0,221.33,2,4,3,243,At Risk
15644.0,165,4,803.54,200.88,3,4,4,344,Need Attention
15646.0,157,3,447.64000000000004,149.21,3,4,3,343,Need Attention
15648.0,203,2,639.5,319.75,2,3,3,233,Lost Customers
15649.0,335,2,816.0,408.0,1,3,4,134,Lost Customers
15651.0,260,1,227.32,227.32,2,2,2,222,Lost Customers
15653.0,92,2,877.44,438.72,5,3,4,534,Potential Loyalists
15655.0,242,1,560.6700000000001,560.67,2,2,3,223,Lost Customers
15656.0,177,3,563.63,187.88,3,4,3,343,Need Attention
15658.0,189,5,1024.1000000000001,204.82,2,5,4,254,At Risk
15660.0,135,6,884.34,147.39,4,5,4,454,Champions
15661.0,316,2,309.8,154.9,1,3,2,132,Lost Customers
15663.0,105,1,138.14,138.14,5,2,1,521,Potential Loyalists
15665.0,167,2,2222.21,1111.1,3,3,5,335,Need Attention
15668.0,217,1,76.32000000000001,76.32,2,2,1,221,Lost Customers
15669.0,103,3,565.54,188.51,5,4,3,543,Loyal Customers
15670.0,296,1,173.05,173.05,1,2,1,121,Lost Customers
15671.0,94,5,1972.89,394.58,5,5,5,555,Champions
15673.0,156,3,2014.7,671.57,3,4,5,345,Need Attention
15674.0,213,4,1379.6599999999999,344.92,2,4,4,244,At Risk
15675.0,154,2,225.39000000000001,112.7,3,3,2,332,Need Attention
15676.0,283,1,897.8,897.8,1,2,4,124,Lost Customers
15679.0,153,2,260.26,130.13,3,3,2,332,Need Attention
15680.0,365,1,478.89,478.89,1,2,3,123,Lost Customers
15681.0,182,3,703.22,234.41,3,4,3,343,Need Attention
15683.0,116,1,193.75,193.75,4,2,1,421,Potential Loyalists
15687.0,186,5,1679.45,335.89,3,5,5,355,Need Attention
15689.0,119,2,254.1,127.05,4,3,2,432,Potential Loyalists
15690.0,100,1,111.0,111.0,5,2,1,521,Potential Loyalists
15691.0,251,1,136.8,136.8,2,2,1,221,Lost Customers
15694.0,175,9,3305.7799999999997,367.31,3,5,5,355,Need Attention
15695.0,266,2,409.98,204.99,1,3,3,133,Lost Customers
15696.0,220,6,1629.95,271.66,2,5,4,254,At Risk
15700.0,171,2,696.68,348.34,3,3,3,333,Need Attention
15701.0,110,1,853.9,853.9,4,2,4,424,Potential Loyalists
15703.0,264,1,211.5,211.5,1,2,1,121,Lost Customers
15704.0,139,4,2293.62,573.4,4,4,5,445,Champions
15705.0,200,1,143.1,143.1,2,2,1,221,Lost Customers
15706.0,115,1,450.05,450.05,4,2,3,423,Potential Loyalists
15708.0,138,6,2589.34,431.56,4,5,5,455,Champions
15709.0,283,1,133.25,133.25,1,2,1,121,Lost Customers
15712.0,109,3,766.3100000000001,255.44,5,4,3,543,Loyal Customers
15713.0,142,2,356.7,178.35,4,3,2,432,Potential Loyalists
15716.0,145,4,1101.11,275.28,3,4,4,344,Need Attention
15717.0,233,1,150.3,150.3,2,2,1,221,Lost Customers
15719.0,99,11,4061.9700000000003,369.27,5,5,5,555,Champions
15722.0,108,3,1413.45,471.15,5,4,4,544,Champions
15723.0,364,1,190.70000000000002,190.7,1,2,1,121,Lost Customers
15724.0,200,2,218.25,109.12,2,3,2,232,Lost Customers
15727.0,106,6,4589.39,764.9,5,5,5,555,Champions
15729.0,212,1,85.0,85.0,2,2,1,221,Lost Customers
15730.0,91,2,777.22,388.61,5,3,4,534,Potential Loyalists
15732.0,211,2,294.12,147.06,2,3,2,232,Lost Customers
15733.0,282,1,162.3,162.3,1,2,1,121,Lost Customers
15734.0,114,2,1339.45,669.72,4,3,4,434,Potential Loyalists
15737.0,147,5,880.9300000000001,176.19,3,5,4,354,Need Attention
15738.0,96,13,3853.45,296.42,5,5,5,555,Champions
15743.0,113,2,434.05,217.02,4,3,3,433,Potential Loyalists
15745.0,235,1,302.85,302.85,2,2,2,222,Lost Customers
15746.0,133,1,196.88,196.88,4,2,1,421,Potential Loyalists
15747.0,119,2,525.37,262.68,4,3,3,433,Potential Loyalists
15749.0,234,3,44534.3,14844.77,2,4,5,245,At Risk
15750.0,170,4,1108.18,277.04,3,4,4,344,Need Attention
15752.0,92,6,2093.37,348.9,5,5,5,555,Champions
15753.0,304,1,79.2,79.2,1,2,1,121,Lost Customers
15754.0,246,1,91.8,91.8,2,2,1,221,Lost Customers
15755.0,107,3,1144.83,381.61,5,4,4,544,Champions
15756.0,152,3,359.89,119.96,3,4,2,342,Need Attention
15757.0,217,1,261.36,261.36,2,2,2,222,Lost Customers
15759.0,217,3,253.04000000000002,84.35,2,4,2,242,At Risk
15764.0,106,5,3276.62,655.32,5,5,5,555,Champions
15768.0,115,3,621.83,207.28,4,4,3,443,Loyal Customers
15769.0,101,19,41863.72,2203.35,5,5,5,555,Champions
15775.0,244,1,104.9,104.9,2,2,1,221,Lost Customers
15776.0,132,1,241.62,241.62,4,2,2,422,Potential Loyalists
15777.0,240,4,1047.1100000000001,261.78,2,4,4,244,At Risk
15780.0,183,3,475.28000000000003,158.43,3,4,3,343,Need Attention
15781.0,137,2,211.3,105.65,4,3,1,431,Potential Loyalists
15785.0,157,4,1665.8300000000002,416.46,3,4,5,345,Need Attention
15786.0,113,1,3147.64,3147.64,4,2,5,425,Potential Loyalists
15789.0,357,1,351.3,351.3,1,2,2,122,Lost Customers
15791.0,203,1,1223.24,1223.24,2,2,4,224,Lost Customers
15793.0,268,1,306.64,306.64,1,2,2,122,Lost Customers
15795.0,149,1,610.01,610.01,3,2,3,323,Need Attention
15796.0,108,5,1572.77,314.55,5,5,4,554,Champions
15797.0,112,4,2207.4,551.85,4,4,5,445,Champions
15799.0,184,2,481.24,240.62,3,3,3,333,Need Attention
15800.0,106,2,696.89,348.44,5,3,3,533,Potential Loyalists
15801.0,109,1,137.22,137.22,5,2,1,521,Potential Loyalists
15802.0,142,1,451.42,451.42,4,2,3,423,Potential Loyalists
15804.0,93,5,2554.84,510.97,5,5,5,555,Champions
15805.0,105,11,3548.5,322.59,5,5,5,555,Champions
15806.0,157,2,521.88,260.94,3,3,3,333,Need Attention
15808.0,305,4,3651.27,912.82,1,4,5,145,At Risk
15809.0,183,4,399.21000000000004,99.8,3,4,2,342,Need Attention
15810.0,169,3,1361.19,453.73,3,4,4,344,Need Attention
15811.0,105,5,1773.8,354.76,5,5,5,555,Champions
15812.0,106,5,1801.14,360.23,5,5,5,555,Champions
15813.0,207,2,1303.9099999999999,651.95,2,3,4,234,Lost Customers
15815.0,140,4,1874.7,468.68,4,4,5,445,Champions
15819.0,130,3,1585.47,528.49,4,4,4,444,Champions
15820.0,319,1,206.98,206.98,1,2,1,121,Lost Customers
15822.0,358,1,440.2,440.2,1,2,3,123,Lost Customers
15823.0,371,1,15.0,15.0,1,2,1,121,Lost Customers
15825.0,171,1,532.94,532.94,3,2,3,323,Need Attention
15826.0,210,1,720.0,720.0,2,2,3,223,Lost Customers
15827.0,113,13,1598.16,122.94,4,5,4,454,Champions
15829.0,98,2,636.14,318.07,5,3,3,533,Potential Loyalists
15831.0,123,2,451.11,225.56,4,3,3,433,Potential Loyalists
15832.0,253,1,836.79,836.79,2,2,4,224,Lost Customers
15834.0,165,3,1783.22,594.41,3,4,5,345,Need Attention
15835.0,137,3,675.51,225.17,4,4,3,443,Loyal Customers
15838.0,108,12,14153.5,1179.46,5,5,5,555,Champions
15839.0,147,1,299.18,299.18,3,2,2,322,Need Attention
15840.0,172,1,241.74,241.74,3,2,2,322,Need Attention
15841.0,217,2,613.26,306.63,2,3,3,233,Lost Customers
15843.0,303,1,118.95,118.95,1,2,1,121,Lost Customers
15845.0,144,5,2526.76,505.35,3,5,5,355,Need Attention
15847.0,287,1,180.68,180.68,1,2,1,121,Lost Customers
15850.0,167,1,116.16,116.16,3,2,1,321,Need Attention
15852.0,186,2,160.71,80.36,3,3,1,331,Need Attention
15854.0,139,9,2393.69,265.97,4,5,5,455,Champions
15855.0,136,5,712.24,142.45,4,5,3,453,Loyal Customers
15856.0,94,17,11247.93,661.64,5,5,5,555,Champions
15858.0,288,2,816.22,408.11,1,3,4,134,Lost Customers
15860.0,98,6,767.14,127.86,5,5,3,553,Loyal Customers
15861.0,134,3,1123.76,374.59,4,4,4,444,Champions
15862.0,111,3,659.73,219.91,4,4,3,443,Loyal Customers
15863.0,192,1,9.2,9.2,2,2,1,221,Lost Customers
15864.0,98,3,957.86,319.29,5,4,4,544,Champions
15865.0,213,1,313.93,313.93,2,2,2,222,Lost Customers
15866.0,100,1,211.89,211.89,5,2,1,521,Potential Loyalists
15867.0,112,12,2947.41,245.62,4,5,5,455,Champions
15869.0,276,2,149.64,74.82,1,3,1,131,Lost Customers
15874.0,177,6,2207.75,367.96,3,5,5,355,Need Attention
15880.0,368,1,329.03,329.03,1,2,2,122,Lost Customers
15881.0,311,5,501.39,100.28,1,5,3,153,At Risk
15882.0,198,4,516.36,129.09,2,4,3,243,At Risk
15885.0,92,3,379.35,126.45,5,4,2,542,Loyal Customers
15889.0,156,2,420.07,210.04,3,3,3,333,Need Attention
15891.0,226,1,511.68,511.68,2,2,3,223,Lost Customers
15894.0,252,2,258.25,129.12,2,3,2,232,Lost Customers
15895.0,149,1,179.17,179.17,3,2,1,321,Need Attention
15897.0,193,2,208.59,104.3,2,3,1,231,Lost Customers
15898.0,226,4,997.94,249.48,2,4,4,244,At Risk
15899.0,368,1,56.25,56.25,1,2,1,121,Lost Customers
15901.0,154,1,110.49,110.49,3,2,1,321,Need Attention
15903.0,227,2,641.64,320.82,2,3,3,233,Lost Customers
15906.0,144,4,797.71,199.43,3,4,4,344,Need Attention
15907.0,176,2,477.59000000000003,238.8,3,3,3,333,Need Attention
15909.0,173,1,191.94,191.94,3,2,1,321,Need Attention
15910.0,98,5,663.36,132.67,5,5,3,553,Loyal Customers
15912.0,177,2,264.62,132.31,3,3,2,332,Need Attention
15916.0,191,5,846.95,169.39,2,5,4,254,At Risk
15917.0,247,1,123.1,123.1,2,2,1,221,Lost Customers
15918.0,190,2,334.23,167.12,2,3,2,232,Lost Customers
15919.0,368,1,214.07999999999998,214.08,1,2,1,121,Lost Customers
15920.0,153,4,167.5,41.88,3,4,1,341,Need Attention
15921.0,172,1,323.03000000000003,323.03,3,2,2,322,Need Attention
15922.0,372,1,369.5,369.5,1,2,2,122,Lost Customers
15923.0,372,1,127.08,127.08,1,2,1,121,Lost Customers
15925.0,193,1,207.15,207.15,2,2,1,221,Lost Customers
15932.0,107,6,1885.95,314.32,5,5,5,555,Champions
15935.0,238,2,416.86,208.43,2,3,3,233,Lost Customers
15938.0,111,5,404.58000000000004,80.92,4,5,2,452,Loyal Customers
15939.0,106,14,5860.25,418.59,5,5,5,555,Champions
15940.0,310,1,35.8,35.8,1,2,1,121,Lost Customers
15942.0,133,1,337.44,337.44,4,2,2,422,Potential Loyalists
15944.0,276,1,325.1,325.1,1,2,2,122,Lost Customers
15945.0,364,1,181.0,181.0,1,2,1,121,Lost Customers
15950.0,105,2,1091.38,545.69,5,3,4,534,Potential Loyalists
15951.0,285,1,375.17,375.17,1,2,2,122,Lost Customers
15952.0,158,2,309.20000000000005,154.6,3,3,2,332,Need Attention
15953.0,211,4,824.04,206.01,2,4,4,244,At Risk
15955.0,106,8,2463.65,307.96,5,5,5,555,Champions
15965.0,366,1,156.19,156.19,1,2,1,121,Lost Customers
15967.0,318,1,161.9,161.9,1,2,1,121,Lost Customers
15969.0,185,1,308.7,308.7,3,2,2,322,Need Attention
15970.0,303,1,314.09999999999997,314.1,1,2,2,122,Lost Customers
15971.0,108,7,2109.45,301.35,5,5,5,555,Champions
15973.0,366,1,307.82000000000005,307.82,1,2,2,122,Lost Customers
15974.0,94,6,2895.01,482.5,5,5,5,555,Champions
15976.0,164,2,427.64,213.82,3,3,3,333,Need Attention
15980.0,253,1,760.18,760.18,2,2,3,223,Lost Customers
15981.0,137,6,2458.2,409.7,4,5,5,455,Champions
15983.0,360,3,1138.37,379.46,1,4,4,144,At Risk
15984.0,100,7,1807.51,258.22,5,5,5,555,Champions
15985.0,122,2,1142.42,571.21,4,3,4,434,Potential Loyalists
15987.0,120,6,1193.63,198.94,4,5,4,454,Champions
15990.0,286,1,401.37,401.37,1,2,2,122,Lost Customers
15996.0,115,5,879.76,175.95,4,5,4,454,Champions
15998.0,171,3,2105.26,701.75,3,4,5,345,Need Attention
16003.0,134,3,1793.9,597.97,4,4,5,445,Champions
16005.0,182,2,275.41,137.71,3,3,2,332,Need Attention
16006.0,210,1,101.4,101.4,2,2,1,221,Lost Customers
16007.0,180,2,727.67,363.84,3,3,3,333,Need Attention
16008.0,204,1,139.15,139.15,2,2,1,221,Lost Customers
16009.0,159,1,441.59000000000003,441.59,3,2,3,323,Need Attention
16010.0,245,3,392.4,130.8,2,4,2,242,At Risk
16011.0,91,12,2185.66,182.14,5,5,5,555,Champions
16012.0,128,2,1132.12,566.06,4,3,4,434,Potential Loyalists
16013.0,98,35,23409.34,668.84,5,5,5,555,Champions
16014.0,151,2,514.38,257.19,3,3,3,333,Need Attention
16016.0,195,4,791.07,197.77,2,4,4,244,At Risk
16018.0,179,1,161.9,161.9,3,2,1,321,Need Attention
16019.0,135,7,2952.25,421.75,4,5,5,455,Champions
16022.0,259,1,602.63,602.63,2,2,3,223,Lost Customers
16023.0,191,2,500.69,250.34,2,3,3,233,Lost Customers
16027.0,91,6,934.62,155.77,5,5,4,554,Champions
16029.0,93,52,54130.14,1040.96,5,5,5,555,Champions
16030.0,309,1,331.24,331.24,1,2,2,122,Lost Customers
16031.0,91,2,547.9,273.95,5,3,3,533,Potential Loyalists
16033.0,107,16,5864.55,366.53,5,5,5,555,Champions
16034.0,195,3,437.70000000000005,145.9,2,4,3,243,At Risk
16036.0,262,1,188.73000000000002,188.73,1,2,1,121,Lost Customers
16037.0,269,3,855.02,285.01,1,4,4,144,At Risk
16038.0,176,2,393.33,196.66,3,3,2,332,Need Attention
16040.0,147,2,876.1800000000001,438.09,3,3,4,334,Need Attention
16041.0,140,2,2739.8,1369.9,4,3,5,435,Potential Loyalists
16042.0,107,2,440.48,220.24,5,3,3,533,Potential Loyalists
16043.0,210,3,676.49,225.5,2,4,3,243,At Risk
16045.0,119,4,1340.7,335.18,4,4,4,444,Champions
16048.0,372,2,256.44,128.22,1,3,2,132,Lost Customers
16050.0,173,1,137.9,137.9,3,2,1,321,Need Attention
16053.0,121,1,1124.19,1124.19,4,2,4,424,Potential Loyalists
16054.0,144,1,783.9,783.9,3,2,4,324,Need Attention
16055.0,220,1,134.8,134.8,2,2,1,221,Lost Customers
16057.0,95,6,1544.23,257.37,5,5,4,554,Champions
16059.0,163,4,944.6,236.15,3,4,4,344,Need Attention
16062.0,133,3,778.14,259.38,4,4,4,444,Champions
16063.0,259,1,335.32,335.32,2,2,2,222,Lost Customers
16065.0,364,1,367.14,367.14,1,2,2,122,Lost Customers
16066.0,123,1,316.38,316.38,4,2,2,422,Potential Loyalists
16072.0,287,1,584.3199999999999,584.32,1,2,3,123,Lost Customers
16073.0,296,1,122.4,122.4,1,2,1,121,Lost Customers
16076.0,92,5,1357.98,271.6,5,5,4,554,Champions
16078.0,283,1,79.2,79.2,1,2,1,121,Lost Customers
16080.0,273,1,130.26,130.26,1,2,1,121,Lost Customers
16081.0,184,3,992.37,330.79,3,4,4,344,Need Attention
16083.0,100,2,1317.62,658.81,5,3,4,534,Potential Loyalists
16084.0,298,1,436.18,436.18,1,2,3,123,Lost Customers
16085.0,236,2,325.04,162.52,2,3,2,232,Lost Customers
16086.0,97,4,899.7,224.92,5,4,4,544,Champions
16091.0,154,2,315.06,157.53,3,3,2,332,Need Attention
16092.0,114,3,817.86,272.62,4,4,4,444,Champions
16093.0,106,1,17.0,17.0,5,2,1,521,Potential Loyalists
16094.0,218,1,252.1,252.1,2,2,2,222,Lost Customers
16096.0,263,1,320.62,320.62,1,2,2,122,Lost Customers
16097.0,239,1,185.04999999999998,185.05,2,2,1,221,Lost Customers
16098.0,127,6,1712.49,285.42,4,5,5,455,Champions
16099.0,137,2,592.1,296.05,4,3,3,433,Potential Loyalists
16102.0,98,2,1392.84,696.42,5,3,4,534,Potential Loyalists
16103.0,157,4,1156.4,289.1,3,4,4,344,Need Attention
16105.0,248,1,336.96,336.96,2,2,2,222,Lost Customers
16107.0,102,3,1494.1200000000001,498.04,5,4,4,544,Champions
16109.0,218,2,611.88,305.94,2,3,3,233,Lost Customers
16110.0,261,2,678.18,339.09,2,3,3,233,Lost Customers
16112.0,142,4,195.74,48.94,4,4,1,441,Loyal Customers
16113.0,182,1,161.38,161.38,3,2,1,321,Need Attention
16114.0,170,1,135.75000000000003,135.75,3,2,1,321,Need Attention
